bearing_id,snapshot_idx,anomaly_score,rul_score,top_feature_1,top_feature_2,top_feature_3,probable_fault,rca_context
b1_ch1,605,0.02627553079222511,0.38542014360427856,BPFI band energy (inner race),Spectral entropy,BSF band energy (ball fault),inner race fault,"Bearing: b1_ch1
Snapshot index: 605
Anomaly score: 0.0263
RUL score: 0.3854 (NORMAL)

Top anomaly drivers (Isolation Forest SHAP):
  - BPFI band energy (inner race): -0.7902 (↓ toward normal)
  - Spectral entropy: -0.6853 (↓ toward normal)
  - BSF band energy (ball fault): -0.6488 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - BPFI band energy (inner race): -0.0019 (↓ reduces RUL)
  - Spectral centroid (Hz): -0.0019 (↓ reduces RUL)
  - BSF band energy (ball fault): -0.0016 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: inner race fault"
b1_ch1,606,0.04708019719063716,0.38189148902893066,BPFI band energy (inner race),Spectral entropy,BSF band energy (ball fault),inner race fault,"Bearing: b1_ch1
Snapshot index: 606
Anomaly score: 0.0471
RUL score: 0.3819 (NORMAL)

Top anomaly drivers (Isolation Forest SHAP):
  - BPFI band energy (inner race): -0.7493 (↓ toward normal)
  - Spectral entropy: -0.6615 (↓ toward normal)
  - BSF band energy (ball fault): -0.6494 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - BPFI band energy (inner race): -0.0021 (↓ reduces RUL)
  - Spectral centroid (Hz): -0.0020 (↓ reduces RUL)
  - BSF band energy (ball fault): -0.0017 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: inner race fault"
b1_ch1,607,0.04171967414818056,0.37989145517349243,Shape factor,BSF band energy (ball fault),Skewness,rolling element (ball) fault,"Bearing: b1_ch1
Snapshot index: 607
Anomaly score: 0.0417
RUL score: 0.3799 (NORMAL)

Top anomaly drivers (Isolation Forest SHAP):
  - Shape factor: -0.6812 (↓ toward normal)
  - BSF band energy (ball fault): -0.6527 (↓ toward normal)
  - Skewness: -0.6315 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - BPFI band energy (inner race): -0.0021 (↓ reduces RUL)
  - Spectral centroid (Hz): -0.0020 (↓ reduces RUL)
  - BSF band energy (ball fault): -0.0017 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: rolling element (ball) fault"
b1_ch1,608,0.01568377615411698,0.37813591957092285,BPFI band energy (inner race),Shape factor,BSF band energy (ball fault),inner race fault,"Bearing: b1_ch1
Snapshot index: 608
Anomaly score: 0.0157
RUL score: 0.3781 (NORMAL)

Top anomaly drivers (Isolation Forest SHAP):
  - BPFI band energy (inner race): -0.7031 (↓ toward normal)
  - Shape factor: -0.6951 (↓ toward normal)
  - BSF band energy (ball fault): -0.6704 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - BPFI band energy (inner race): -0.0021 (↓ reduces RUL)
  - Spectral centroid (Hz): -0.0020 (↓ reduces RUL)
  - BSF band energy (ball fault): -0.0018 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: inner race fault"
b1_ch1,609,0.044565525864619815,0.3787829577922821,Spectral entropy,BSF band energy (ball fault),Shape factor,distributed damage (multiple fault modes),"Bearing: b1_ch1
Snapshot index: 609
Anomaly score: 0.0446
RUL score: 0.3788 (NORMAL)

Top anomaly drivers (Isolation Forest SHAP):
  - Spectral entropy: -0.6584 (↓ toward normal)
  - BSF band energy (ball fault): -0.6165 (↓ toward normal)
  - Shape factor: -0.5579 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral centroid (Hz): -0.0020 (↓ reduces RUL)
  - BPFI band energy (inner race): -0.0020 (↓ reduces RUL)
  - BSF band energy (ball fault): -0.0018 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: distributed damage (multiple fault modes)"
b1_ch1,610,0.03949148296064142,0.37804344296455383,BPFI band energy (inner race),Spectral entropy,Shape factor,inner race fault,"Bearing: b1_ch1
Snapshot index: 610
Anomaly score: 0.0395
RUL score: 0.3780 (NORMAL)

Top anomaly drivers (Isolation Forest SHAP):
  - BPFI band energy (inner race): -0.7697 (↓ toward normal)
  - Spectral entropy: -0.6702 (↓ toward normal)
  - Shape factor: -0.6645 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral centroid (Hz): -0.0019 (↓ reduces RUL)
  - BPFI band energy (inner race): -0.0018 (↓ reduces RUL)
  - BSF band energy (ball fault): -0.0018 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: inner race fault"
b1_ch1,611,0.020531893017228908,0.37470072507858276,Shape factor,BSF band energy (ball fault),Spectral entropy,rolling element (ball) fault,"Bearing: b1_ch1
Snapshot index: 611
Anomaly score: 0.0205
RUL score: 0.3747 (NORMAL)

Top anomaly drivers (Isolation Forest SHAP):
  - Shape factor: -0.7494 (↓ toward normal)
  - BSF band energy (ball fault): -0.6802 (↓ toward normal)
  - Spectral entropy: -0.5877 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral centroid (Hz): -0.0018 (↓ reduces RUL)
  - BSF band energy (ball fault): -0.0017 (↓ reduces RUL)
  - BPFI band energy (inner race): -0.0017 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: rolling element (ball) fault"
b1_ch1,612,0.04967236198444158,0.3757036626338959,BPFI band energy (inner race),Spectral entropy,Shape factor,inner race fault,"Bearing: b1_ch1
Snapshot index: 612
Anomaly score: 0.0497
RUL score: 0.3757 (NORMAL)

Top anomaly drivers (Isolation Forest SHAP):
  - BPFI band energy (inner race): -0.7720 (↓ toward normal)
  - Spectral entropy: -0.6905 (↓ toward normal)
  - Shape factor: -0.6320 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral centroid (Hz): -0.0018 (↓ reduces RUL)
  - BPFI band energy (inner race): -0.0016 (↓ reduces RUL)
  - BSF band energy (ball fault): -0.0016 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: inner race fault"
b1_ch1,613,0.0484107020443828,0.3738349378108978,BPFI band energy (inner race),Shape factor,Spectral entropy,inner race fault,"Bearing: b1_ch1
Snapshot index: 613
Anomaly score: 0.0484
RUL score: 0.3738 (NORMAL)

Top anomaly drivers (Isolation Forest SHAP):
  - BPFI band energy (inner race): -0.6702 (↓ toward normal)
  - Shape factor: -0.6622 (↓ toward normal)
  - Spectral entropy: -0.6587 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral centroid (Hz): -0.0020 (↓ reduces RUL)
  - BPFI band energy (inner race): -0.0018 (↓ reduces RUL)
  - BSF band energy (ball fault): -0.0017 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: inner race fault"
b1_ch1,614,0.06696564924163262,0.3720795512199402,Dominant frequency (Hz),BPFI band energy (inner race),Shape factor,inner race fault,"Bearing: b1_ch1
Snapshot index: 614
Anomaly score: 0.0670
RUL score: 0.3721 (NORMAL)

Top anomaly drivers (Isolation Forest SHAP):
  - Dominant frequency (Hz): -0.8866 (↓ toward normal)
  - BPFI band energy (inner race): -0.6810 (↓ toward normal)
  - Shape factor: -0.5630 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral centroid (Hz): -0.0018 (↓ reduces RUL)
  - BPFI band energy (inner race): -0.0017 (↓ reduces RUL)
  - BSF band energy (ball fault): -0.0015 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: inner race fault"
b1_ch1,615,0.05440570757985641,0.373393177986145,BPFI band energy (inner race),Spectral entropy,BSF band energy (ball fault),inner race fault,"Bearing: b1_ch1
Snapshot index: 615
Anomaly score: 0.0544
RUL score: 0.3734 (NORMAL)

Top anomaly drivers (Isolation Forest SHAP):
  - BPFI band energy (inner race): -0.7951 (↓ toward normal)
  - Spectral entropy: -0.6885 (↓ toward normal)
  - BSF band energy (ball fault): -0.6681 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral centroid (Hz): -0.0018 (↓ reduces RUL)
  - BPFI band energy (inner race): -0.0017 (↓ reduces RUL)
  - BSF band energy (ball fault): -0.0015 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: inner race fault"
b1_ch1,616,0.0811910393430938,0.37357792258262634,Kurtosis,BPFI band energy (inner race),Peak-to-peak amplitude,impulsive fault (spalling / cracking),"Bearing: b1_ch1
Snapshot index: 616
Anomaly score: 0.0812
RUL score: 0.3736 (NORMAL)

Top anomaly drivers (Isolation Forest SHAP):
  - Kurtosis: -0.9463 (↓ toward normal)
  - BPFI band energy (inner race): -0.6870 (↓ toward normal)
  - Peak-to-peak amplitude: -0.6515 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral centroid (Hz): -0.0017 (↓ reduces RUL)
  - BPFI band energy (inner race): -0.0016 (↓ reduces RUL)
  - BSF band energy (ball fault): -0.0014 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: impulsive fault (spalling / cracking)"
b1_ch1,617,0.08549079075750943,0.3699461817741394,Kurtosis,BPFI band energy (inner race),Shape factor,impulsive fault (spalling / cracking),"Bearing: b1_ch1
Snapshot index: 617
Anomaly score: 0.0855
RUL score: 0.3699 (NORMAL)

Top anomaly drivers (Isolation Forest SHAP):
  - Kurtosis: -0.7472 (↓ toward normal)
  - BPFI band energy (inner race): -0.7153 (↓ toward normal)
  - Shape factor: -0.6497 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral centroid (Hz): -0.0016 (↓ reduces RUL)
  - BPFI band energy (inner race): -0.0016 (↓ reduces RUL)
  - BSF band energy (ball fault): -0.0013 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: impulsive fault (spalling / cracking)"
b1_ch1,618,0.024672610158422592,0.36445537209510803,Shape factor,Spectral entropy,RMS vibration,distributed damage (multiple fault modes),"Bearing: b1_ch1
Snapshot index: 618
Anomaly score: 0.0247
RUL score: 0.3645 (NORMAL)

Top anomaly drivers (Isolation Forest SHAP):
  - Shape factor: -0.6891 (↓ toward normal)
  - Spectral entropy: -0.6870 (↓ toward normal)
  - RMS vibration: -0.5081 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - BPFI band energy (inner race): -0.0018 (↓ reduces RUL)
  - Spectral centroid (Hz): -0.0018 (↓ reduces RUL)
  - BSF band energy (ball fault): -0.0015 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: distributed damage (multiple fault modes)"
b2_ch1,8,0.046292030512059434,1.0,Kurtosis,Dominant frequency (Hz),Skewness,impulsive fault (spalling / cracking),"Bearing: b2_ch1
Snapshot index: 8
Anomaly score: 0.0463
RUL score: 1.0000 (NORMAL)

Top anomaly drivers (Isolation Forest SHAP):
  - Kurtosis: -1.3245 (↓ toward normal)
  - Dominant frequency (Hz): -1.1519 (↓ toward normal)
  - Skewness: -0.7103 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - RMS vibration: -0.0002 (↓ reduces RUL)
  - Spectral bandwidth (Hz): -0.0002 (↓ reduces RUL)
  - Spectral centroid (Hz): -0.0001 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: impulsive fault (spalling / cracking)"
b2_ch1,24,0.002078968510084378,1.0,Impulse factor,Margin factor,Crest factor,early-stage damage,"Bearing: b2_ch1
Snapshot index: 24
Anomaly score: 0.0021
RUL score: 1.0000 (NORMAL)

Top anomaly drivers (Isolation Forest SHAP):
  - Impulse factor: -0.9135 (↓ toward normal)
  - Margin factor: -0.8262 (↓ toward normal)
  - Crest factor: -0.8091 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral centroid (Hz): -0.0001 (↓ reduces RUL)
  - High-freq energy ratio: -0.0001 (↓ reduces RUL)
  - Kurtosis: -0.0000 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: early-stage damage"
b2_ch1,86,0.050077796382205886,0.8514001369476318,Impulse factor,Crest factor,Peak-to-peak amplitude,impulsive fault (early stage),"Bearing: b2_ch1
Snapshot index: 86
Anomaly score: 0.0501
RUL score: 0.8514 (NORMAL)

Top anomaly drivers (Isolation Forest SHAP):
  - Impulse factor: -1.3307 (↓ toward normal)
  - Crest factor: -1.2141 (↓ toward normal)
  - Peak-to-peak amplitude: -1.2103 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Peak-to-peak amplitude: -0.0000 (↓ reduces RUL)
  - BPFI band energy (inner race): -0.0000 (↓ reduces RUL)
  - Kurtosis: +0.0000 (↑ increases RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: impulsive fault (early stage)"
b2_ch1,156,0.006419943523523264,0.8543618321418762,High-freq energy ratio,Spectral bandwidth (Hz),Peak-to-peak amplitude,undetermined — review sensor data,"Bearing: b2_ch1
Snapshot index: 156
Anomaly score: 0.0064
RUL score: 0.8544 (NORMAL)

Top anomaly drivers (Isolation Forest SHAP):
  - High-freq energy ratio: -0.9472 (↓ toward normal)
  - Spectral bandwidth (Hz): -0.8676 (↓ toward normal)
  - Peak-to-peak amplitude: -0.7133 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral centroid (Hz): +0.0000 (↑ increases RUL)
  - RMS vibration: -0.0000 (↓ reduces RUL)
  - High-freq energy ratio: +0.0000 (↑ increases RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: undetermined — review sensor data"
b2_ch1,321,0.018968498490282926,0.8280960321426392,Impulse factor,Crest factor,Margin factor,impulsive fault (early stage),"Bearing: b2_ch1
Snapshot index: 321
Anomaly score: 0.0190
RUL score: 0.8281 (NORMAL)

Top anomaly drivers (Isolation Forest SHAP):
  - Impulse factor: -0.7228 (↓ toward normal)
  - Crest factor: -0.6694 (↓ toward normal)
  - Margin factor: -0.5488 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - RMS vibration: -0.0003 (↓ reduces RUL)
  - Peak-to-peak amplitude: -0.0002 (↓ reduces RUL)
  - Kurtosis: -0.0001 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: impulsive fault (early stage)"
b2_ch1,601,0.000781732622435749,0.4325855076313019,Dominant frequency (Hz),Shape factor,Spectral bandwidth (Hz),undetermined — review sensor data,"Bearing: b2_ch1
Snapshot index: 601
Anomaly score: 0.0008
RUL score: 0.4326 (NORMAL)

Top anomaly drivers (Isolation Forest SHAP):
  - Dominant frequency (Hz): -1.0771 (↓ toward normal)
  - Shape factor: -0.9361 (↓ toward normal)
  - Spectral bandwidth (Hz): -0.6231 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral bandwidth (Hz): -0.0049 (↓ reduces RUL)
  - RMS vibration: -0.0032 (↓ reduces RUL)
  - Spectral centroid (Hz): -0.0031 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: undetermined — review sensor data"
b2_ch1,657,0.020645956769932194,0.3286031484603882,Impulse factor,Crest factor,Margin factor,impulsive fault (early stage),"Bearing: b2_ch1
Snapshot index: 657
Anomaly score: 0.0206
RUL score: 0.3286 (NORMAL)

Top anomaly drivers (Isolation Forest SHAP):
  - Impulse factor: -0.8398 (↓ toward normal)
  - Crest factor: -0.8082 (↓ toward normal)
  - Margin factor: -0.7950 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral bandwidth (Hz): -0.0067 (↓ reduces RUL)
  - Spectral centroid (Hz): -0.0033 (↓ reduces RUL)
  - RMS vibration: -0.0031 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: impulsive fault (early stage)"
b2_ch1,711,0.06845861677566312,0.2530600130558014,Dominant frequency (Hz),Shape factor,RMS vibration,undetermined — review sensor data,"Bearing: b2_ch1
Snapshot index: 711
Anomaly score: 0.0685
RUL score: 0.2531 (WARNING)

Top anomaly drivers (Isolation Forest SHAP):
  - Dominant frequency (Hz): -1.1195 (↓ toward normal)
  - Shape factor: -0.8381 (↓ toward normal)
  - RMS vibration: -0.6294 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral bandwidth (Hz): -0.0107 (↓ reduces RUL)
  - High-freq energy ratio: -0.0043 (↓ reduces RUL)
  - Spectral centroid (Hz): -0.0042 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: undetermined — review sensor data"
b2_ch1,718,0.053511996241495274,0.19002987444400787,Dominant frequency (Hz),Spectral bandwidth (Hz),RMS vibration,undetermined — review sensor data,"Bearing: b2_ch1
Snapshot index: 718
Anomaly score: 0.0535
RUL score: 0.1900 (WARNING)

Top anomaly drivers (Isolation Forest SHAP):
  - Dominant frequency (Hz): -0.8842 (↓ toward normal)
  - Spectral bandwidth (Hz): -0.6091 (↓ toward normal)
  - RMS vibration: -0.4819 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral bandwidth (Hz): -0.0089 (↓ reduces RUL)
  - Spectral centroid (Hz): -0.0044 (↓ reduces RUL)
  - High-freq energy ratio: -0.0039 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: undetermined — review sensor data"
b2_ch1,720,0.004577256152823006,0.1867760717868805,Peak-to-peak amplitude,Spectral bandwidth (Hz),BSF band energy (ball fault),rolling element (ball) fault,"Bearing: b2_ch1
Snapshot index: 720
Anomaly score: 0.0046
RUL score: 0.1868 (WARNING)

Top anomaly drivers (Isolation Forest SHAP):
  - Peak-to-peak amplitude: -0.7561 (↓ toward normal)
  - Spectral bandwidth (Hz): -0.6724 (↓ toward normal)
  - BSF band energy (ball fault): -0.6393 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral bandwidth (Hz): -0.0072 (↓ reduces RUL)
  - Spectral centroid (Hz): -0.0032 (↓ reduces RUL)
  - High-freq energy ratio: -0.0030 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: rolling element (ball) fault"
b2_ch1,723,0.04804369740276648,0.1827242225408554,Crest factor,RMS vibration,Spectral bandwidth (Hz),impulsive fault (early stage),"Bearing: b2_ch1
Snapshot index: 723
Anomaly score: 0.0480
RUL score: 0.1827 (WARNING)

Top anomaly drivers (Isolation Forest SHAP):
  - Crest factor: -0.7319 (↓ toward normal)
  - RMS vibration: -0.6846 (↓ toward normal)
  - Spectral bandwidth (Hz): -0.6530 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral bandwidth (Hz): -0.0116 (↓ reduces RUL)
  - High-freq energy ratio: -0.0049 (↓ reduces RUL)
  - Spectral centroid (Hz): -0.0048 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: impulsive fault (early stage)"
b2_ch1,726,0.0028751518924170494,0.1814330369234085,Dominant frequency (Hz),RMS vibration,High-freq energy ratio,undetermined — review sensor data,"Bearing: b2_ch1
Snapshot index: 726
Anomaly score: 0.0029
RUL score: 0.1814 (WARNING)

Top anomaly drivers (Isolation Forest SHAP):
  - Dominant frequency (Hz): -0.9646 (↓ toward normal)
  - RMS vibration: -0.6654 (↓ toward normal)
  - High-freq energy ratio: -0.6405 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral bandwidth (Hz): -0.0112 (↓ reduces RUL)
  - High-freq energy ratio: -0.0046 (↓ reduces RUL)
  - Spectral centroid (Hz): -0.0043 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: undetermined — review sensor data"
b2_ch1,732,0.02298032010393003,0.1785762757062912,RMS vibration,Peak-to-peak amplitude,Spectral bandwidth (Hz),undetermined — review sensor data,"Bearing: b2_ch1
Snapshot index: 732
Anomaly score: 0.0230
RUL score: 0.1786 (WARNING)

Top anomaly drivers (Isolation Forest SHAP):
  - RMS vibration: -0.7066 (↓ toward normal)
  - Peak-to-peak amplitude: -0.6499 (↓ toward normal)
  - Spectral bandwidth (Hz): -0.6434 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral bandwidth (Hz): -0.0085 (↓ reduces RUL)
  - High-freq energy ratio: -0.0038 (↓ reduces RUL)
  - Spectral centroid (Hz): -0.0033 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: undetermined — review sensor data"
b2_ch1,740,0.012478820495574583,0.18263235688209534,Dominant frequency (Hz),High-freq energy ratio,Spectral bandwidth (Hz),undetermined — review sensor data,"Bearing: b2_ch1
Snapshot index: 740
Anomaly score: 0.0125
RUL score: 0.1826 (WARNING)

Top anomaly drivers (Isolation Forest SHAP):
  - Dominant frequency (Hz): -0.9738 (↓ toward normal)
  - High-freq energy ratio: -0.6328 (↓ toward normal)
  - Spectral bandwidth (Hz): -0.6285 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral bandwidth (Hz): -0.0099 (↓ reduces RUL)
  - High-freq energy ratio: -0.0049 (↓ reduces RUL)
  - Spectral centroid (Hz): -0.0043 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: undetermined — review sensor data"
b2_ch1,744,0.034220343320418234,0.17911498248577118,Shape factor,Dominant frequency (Hz),RMS vibration,undetermined — review sensor data,"Bearing: b2_ch1
Snapshot index: 744
Anomaly score: 0.0342
RUL score: 0.1791 (WARNING)

Top anomaly drivers (Isolation Forest SHAP):
  - Shape factor: -0.9689 (↓ toward normal)
  - Dominant frequency (Hz): -0.9082 (↓ toward normal)
  - RMS vibration: -0.6860 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral bandwidth (Hz): -0.0130 (↓ reduces RUL)
  - High-freq energy ratio: -0.0068 (↓ reduces RUL)
  - Spectral centroid (Hz): -0.0060 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: undetermined — review sensor data"
b2_ch1,746,0.003954774449439147,0.17779642343521118,Dominant frequency (Hz),Spectral bandwidth (Hz),RMS vibration,undetermined — review sensor data,"Bearing: b2_ch1
Snapshot index: 746
Anomaly score: 0.0040
RUL score: 0.1778 (WARNING)

Top anomaly drivers (Isolation Forest SHAP):
  - Dominant frequency (Hz): -1.0329 (↓ toward normal)
  - Spectral bandwidth (Hz): -0.6980 (↓ toward normal)
  - RMS vibration: -0.6863 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral bandwidth (Hz): -0.0066 (↓ reduces RUL)
  - High-freq energy ratio: -0.0035 (↓ reduces RUL)
  - Spectral centroid (Hz): -0.0032 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: undetermined — review sensor data"
b2_ch1,748,0.003147591410814221,0.17547191679477692,Spectral bandwidth (Hz),RMS vibration,High-freq energy ratio,undetermined — review sensor data,"Bearing: b2_ch1
Snapshot index: 748
Anomaly score: 0.0031
RUL score: 0.1755 (WARNING)

Top anomaly drivers (Isolation Forest SHAP):
  - Spectral bandwidth (Hz): -0.7946 (↓ toward normal)
  - RMS vibration: -0.7007 (↓ toward normal)
  - High-freq energy ratio: -0.6851 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral bandwidth (Hz): -0.0108 (↓ reduces RUL)
  - High-freq energy ratio: -0.0053 (↓ reduces RUL)
  - Spectral centroid (Hz): -0.0051 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: undetermined — review sensor data"
b2_ch1,754,0.017007608165868437,0.17512577772140503,Shape factor,Spectral bandwidth (Hz),High-freq energy ratio,undetermined — review sensor data,"Bearing: b2_ch1
Snapshot index: 754
Anomaly score: 0.0170
RUL score: 0.1751 (WARNING)

Top anomaly drivers (Isolation Forest SHAP):
  - Shape factor: -0.7708 (↓ toward normal)
  - Spectral bandwidth (Hz): -0.7645 (↓ toward normal)
  - High-freq energy ratio: -0.6496 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral bandwidth (Hz): -0.0130 (↓ reduces RUL)
  - Spectral centroid (Hz): -0.0072 (↓ reduces RUL)
  - High-freq energy ratio: -0.0071 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: undetermined — review sensor data"
b2_ch1,758,0.042508551418644624,0.17954261600971222,Dominant frequency (Hz),RMS vibration,Peak-to-peak amplitude,undetermined — review sensor data,"Bearing: b2_ch1
Snapshot index: 758
Anomaly score: 0.0425
RUL score: 0.1795 (WARNING)

Top anomaly drivers (Isolation Forest SHAP):
  - Dominant frequency (Hz): -0.9201 (↓ toward normal)
  - RMS vibration: -0.7659 (↓ toward normal)
  - Peak-to-peak amplitude: -0.7258 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral bandwidth (Hz): -0.0124 (↓ reduces RUL)
  - Spectral centroid (Hz): -0.0076 (↓ reduces RUL)
  - High-freq energy ratio: -0.0071 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: undetermined — review sensor data"
b2_ch1,759,0.002107378965884754,0.17739035189151764,Dominant frequency (Hz),RMS vibration,Spectral centroid (Hz),undetermined — review sensor data,"Bearing: b2_ch1
Snapshot index: 759
Anomaly score: 0.0021
RUL score: 0.1774 (WARNING)

Top anomaly drivers (Isolation Forest SHAP):
  - Dominant frequency (Hz): -1.0998 (↓ toward normal)
  - RMS vibration: -0.8540 (↓ toward normal)
  - Spectral centroid (Hz): -0.5604 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral bandwidth (Hz): -0.0077 (↓ reduces RUL)
  - Spectral centroid (Hz): -0.0051 (↓ reduces RUL)
  - High-freq energy ratio: -0.0047 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: undetermined — review sensor data"
b2_ch1,761,0.017654189307181323,0.18336890637874603,High-freq energy ratio,Spectral bandwidth (Hz),RMS vibration,undetermined — review sensor data,"Bearing: b2_ch1
Snapshot index: 761
Anomaly score: 0.0177
RUL score: 0.1834 (WARNING)

Top anomaly drivers (Isolation Forest SHAP):
  - High-freq energy ratio: -0.7532 (↓ toward normal)
  - Spectral bandwidth (Hz): -0.6921 (↓ toward normal)
  - RMS vibration: -0.6794 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral bandwidth (Hz): -0.0077 (↓ reduces RUL)
  - Spectral centroid (Hz): -0.0055 (↓ reduces RUL)
  - High-freq energy ratio: -0.0050 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: undetermined — review sensor data"
b2_ch1,776,0.003629596672190538,0.17717266082763672,Shape factor,RMS vibration,Spectral bandwidth (Hz),undetermined — review sensor data,"Bearing: b2_ch1
Snapshot index: 776
Anomaly score: 0.0036
RUL score: 0.1772 (WARNING)

Top anomaly drivers (Isolation Forest SHAP):
  - Shape factor: -0.9529 (↓ toward normal)
  - RMS vibration: -0.7543 (↓ toward normal)
  - Spectral bandwidth (Hz): -0.7308 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral bandwidth (Hz): -0.0068 (↓ reduces RUL)
  - Spectral centroid (Hz): -0.0058 (↓ reduces RUL)
  - High-freq energy ratio: -0.0047 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: undetermined — review sensor data"
