bearing_id,snapshot_idx,anomaly_score,rul_score,top_feature_1,top_feature_2,top_feature_3,probable_fault,rca_context
b3_ch1,880,0.05354734585972387,0.15524542331695557,Spectral entropy,BSF band energy (ball fault),RMS vibration,distributed damage (multiple fault modes),"Bearing: b3_ch1
Snapshot index: 880
Anomaly score: 0.0535
RUL score: 0.1552 (WARNING)

Top anomaly drivers (Isolation Forest SHAP):
  - Spectral entropy: -0.9483 (↓ toward normal)
  - BSF band energy (ball fault): -0.6263 (↓ toward normal)
  - RMS vibration: -0.5844 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral entropy: -0.0005 (↓ reduces RUL)
  - Shape factor: -0.0003 (↓ reduces RUL)
  - BPFO band energy (outer race): -0.0002 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: distributed damage (multiple fault modes)"
b3_ch1,881,0.06849825218611849,0.15585854649543762,Spectral entropy,BSF band energy (ball fault),High-freq energy ratio,distributed damage (multiple fault modes),"Bearing: b3_ch1
Snapshot index: 881
Anomaly score: 0.0685
RUL score: 0.1559 (WARNING)

Top anomaly drivers (Isolation Forest SHAP):
  - Spectral entropy: -0.9993 (↓ toward normal)
  - BSF band energy (ball fault): -0.6205 (↓ toward normal)
  - High-freq energy ratio: -0.6037 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral entropy: -0.0008 (↓ reduces RUL)
  - Shape factor: -0.0004 (↓ reduces RUL)
  - RMS vibration: +0.0003 (↑ increases RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: distributed damage (multiple fault modes)"
b3_ch1,882,0.028305314399839743,0.15598437190055847,Spectral entropy,Spectral bandwidth (Hz),Spectral centroid (Hz),distributed damage (multiple fault modes),"Bearing: b3_ch1
Snapshot index: 882
Anomaly score: 0.0283
RUL score: 0.1560 (WARNING)

Top anomaly drivers (Isolation Forest SHAP):
  - Spectral entropy: -1.1968 (↓ toward normal)
  - Spectral bandwidth (Hz): -0.7373 (↓ toward normal)
  - Spectral centroid (Hz): -0.6653 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral entropy: -0.1129 (↓ reduces RUL)
  - Shape factor: -0.0700 (↓ reduces RUL)
  - BPFO band energy (outer race): -0.0366 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: distributed damage (multiple fault modes)"
b3_ch1,883,0.05854383413696074,0.15551801025867462,Spectral entropy,Spectral centroid (Hz),High-freq energy ratio,distributed damage (multiple fault modes),"Bearing: b3_ch1
Snapshot index: 883
Anomaly score: 0.0585
RUL score: 0.1555 (WARNING)

Top anomaly drivers (Isolation Forest SHAP):
  - Spectral entropy: -0.9826 (↓ toward normal)
  - Spectral centroid (Hz): -0.5939 (↓ toward normal)
  - High-freq energy ratio: -0.5451 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral entropy: -0.0026 (↓ reduces RUL)
  - Shape factor: -0.0020 (↓ reduces RUL)
  - BPFO band energy (outer race): -0.0007 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: distributed damage (multiple fault modes)"
b3_ch1,884,0.03758421595931705,0.1560630202293396,Spectral entropy,Spectral centroid (Hz),BSF band energy (ball fault),distributed damage (multiple fault modes),"Bearing: b3_ch1
Snapshot index: 884
Anomaly score: 0.0376
RUL score: 0.1561 (WARNING)

Top anomaly drivers (Isolation Forest SHAP):
  - Spectral entropy: -1.1308 (↓ toward normal)
  - Spectral centroid (Hz): -0.6361 (↓ toward normal)
  - BSF band energy (ball fault): -0.6274 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral entropy: -0.0116 (↓ reduces RUL)
  - Shape factor: -0.0074 (↓ reduces RUL)
  - BPFO band energy (outer race): -0.0046 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: distributed damage (multiple fault modes)"
b3_ch1,885,0.07716288883074873,0.15574273467063904,Spectral entropy,RMS vibration,Spectral centroid (Hz),distributed damage (multiple fault modes),"Bearing: b3_ch1
Snapshot index: 885
Anomaly score: 0.0772
RUL score: 0.1557 (WARNING)

Top anomaly drivers (Isolation Forest SHAP):
  - Spectral entropy: -0.8486 (↓ toward normal)
  - RMS vibration: -0.5711 (↓ toward normal)
  - Spectral centroid (Hz): -0.5480 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral entropy: -0.0138 (↓ reduces RUL)
  - Shape factor: -0.0102 (↓ reduces RUL)
  - BPFO band energy (outer race): -0.0048 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: distributed damage (multiple fault modes)"
b3_ch1,886,0.0380700908107654,0.1562822461128235,Spectral entropy,High-freq energy ratio,Spectral centroid (Hz),distributed damage (multiple fault modes),"Bearing: b3_ch1
Snapshot index: 886
Anomaly score: 0.0381
RUL score: 0.1563 (WARNING)

Top anomaly drivers (Isolation Forest SHAP):
  - Spectral entropy: -1.0231 (↓ toward normal)
  - High-freq energy ratio: -0.6063 (↓ toward normal)
  - Spectral centroid (Hz): -0.5975 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral entropy: -0.0010 (↓ reduces RUL)
  - Shape factor: -0.0005 (↓ reduces RUL)
  - RMS vibration: +0.0002 (↑ increases RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: distributed damage (multiple fault modes)"
b3_ch1,887,0.04944285587981678,0.15596649050712585,Spectral entropy,RMS vibration,High-freq energy ratio,distributed damage (multiple fault modes),"Bearing: b3_ch1
Snapshot index: 887
Anomaly score: 0.0494
RUL score: 0.1560 (WARNING)

Top anomaly drivers (Isolation Forest SHAP):
  - Spectral entropy: -1.0729 (↓ toward normal)
  - RMS vibration: -0.6416 (↓ toward normal)
  - High-freq energy ratio: -0.6346 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral entropy: -0.0006 (↓ reduces RUL)
  - Shape factor: -0.0003 (↓ reduces RUL)
  - RMS vibration: +0.0001 (↑ increases RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: distributed damage (multiple fault modes)"
b3_ch1,888,0.06785386277167438,0.1560276299715042,Spectral entropy,Spectral bandwidth (Hz),RMS vibration,distributed damage (multiple fault modes),"Bearing: b3_ch1
Snapshot index: 888
Anomaly score: 0.0679
RUL score: 0.1560 (WARNING)

Top anomaly drivers (Isolation Forest SHAP):
  - Spectral entropy: -0.9873 (↓ toward normal)
  - Spectral bandwidth (Hz): -0.7790 (↓ toward normal)
  - RMS vibration: -0.5821 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral entropy: -0.0002 (↓ reduces RUL)
  - RMS vibration: +0.0001 (↑ increases RUL)
  - High-freq energy ratio: +0.0001 (↑ increases RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: distributed damage (multiple fault modes)"
b3_ch1,889,0.08981413182169129,0.15546181797981262,Spectral entropy,RMS vibration,BPFI band energy (inner race),distributed damage (multiple fault modes),"Bearing: b3_ch1
Snapshot index: 889
Anomaly score: 0.0898
RUL score: 0.1555 (WARNING)

Top anomaly drivers (Isolation Forest SHAP):
  - Spectral entropy: -0.8536 (↓ toward normal)
  - RMS vibration: -0.5541 (↓ toward normal)
  - BPFI band energy (inner race): -0.5345 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral entropy: -0.0003 (↓ reduces RUL)
  - Shape factor: -0.0001 (↓ reduces RUL)
  - RMS vibration: +0.0001 (↑ increases RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: distributed damage (multiple fault modes)"
b3_ch1,890,0.06116043160044282,0.1566450446844101,Spectral entropy,High-freq energy ratio,Spectral centroid (Hz),distributed damage (multiple fault modes),"Bearing: b3_ch1
Snapshot index: 890
Anomaly score: 0.0612
RUL score: 0.1566 (WARNING)

Top anomaly drivers (Isolation Forest SHAP):
  - Spectral entropy: -0.9937 (↓ toward normal)
  - High-freq energy ratio: -0.6076 (↓ toward normal)
  - Spectral centroid (Hz): -0.5730 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral entropy: -0.0009 (↓ reduces RUL)
  - Shape factor: -0.0005 (↓ reduces RUL)
  - Spectral centroid (Hz): -0.0002 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: distributed damage (multiple fault modes)"
b3_ch1,891,0.05341066562558239,0.15636342763900757,Spectral entropy,RMS vibration,High-freq energy ratio,distributed damage (multiple fault modes),"Bearing: b3_ch1
Snapshot index: 891
Anomaly score: 0.0534
RUL score: 0.1564 (WARNING)

Top anomaly drivers (Isolation Forest SHAP):
  - Spectral entropy: -0.9625 (↓ toward normal)
  - RMS vibration: -0.6318 (↓ toward normal)
  - High-freq energy ratio: -0.6027 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral entropy: -0.0012 (↓ reduces RUL)
  - Shape factor: -0.0006 (↓ reduces RUL)
  - BPFO band energy (outer race): -0.0003 (↓ reduces RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: distributed damage (multiple fault modes)"
b3_ch1,892,0.059183161661371275,0.15608662366867065,Spectral entropy,RMS vibration,BSF band energy (ball fault),distributed damage (multiple fault modes),"Bearing: b3_ch1
Snapshot index: 892
Anomaly score: 0.0592
RUL score: 0.1561 (WARNING)

Top anomaly drivers (Isolation Forest SHAP):
  - Spectral entropy: -0.9435 (↓ toward normal)
  - RMS vibration: -0.6176 (↓ toward normal)
  - BSF band energy (ball fault): -0.6087 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral entropy: -0.0009 (↓ reduces RUL)
  - Shape factor: -0.0005 (↓ reduces RUL)
  - RMS vibration: +0.0003 (↑ increases RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: distributed damage (multiple fault modes)"
b3_ch1,893,0.06388040859420607,0.15630364418029785,Spectral entropy,BSF band energy (ball fault),RMS vibration,distributed damage (multiple fault modes),"Bearing: b3_ch1
Snapshot index: 893
Anomaly score: 0.0639
RUL score: 0.1563 (WARNING)

Top anomaly drivers (Isolation Forest SHAP):
  - Spectral entropy: -0.9714 (↓ toward normal)
  - BSF band energy (ball fault): -0.6125 (↓ toward normal)
  - RMS vibration: -0.6097 (↓ toward normal)

Top RUL drivers (LSTM SHAP):
  - Spectral entropy: -0.0004 (↓ reduces RUL)
  - Shape factor: -0.0002 (↓ reduces RUL)
  - RMS vibration: +0.0002 (↑ increases RUL)

CNN Autoencoder: no spectrogram image provided for this snapshot.

Probable fault type: distributed damage (multiple fault modes)"
