snapshot,b1_ch1_rms,b1_ch1_peak_to_peak,b1_ch1_kurtosis,b1_ch1_crest_factor,b1_ch1_skewness,b1_ch1_shape_factor,b1_ch1_impulse_factor,b1_ch1_margin_factor,b1_ch1_spectral_centroid,b1_ch1_spectral_bandwidth,b1_ch1_spectral_entropy,b1_ch1_dominant_freq_hz,b1_ch1_hf_energy_ratio,b1_ch1_bpfo_band_energy,b1_ch1_bpfi_band_energy,b1_ch1_bsf_band_energy,b2_ch1_rms,b2_ch1_peak_to_peak,b2_ch1_kurtosis,b2_ch1_crest_factor,b2_ch1_skewness,b2_ch1_shape_factor,b2_ch1_impulse_factor,b2_ch1_margin_factor,b2_ch1_spectral_centroid,b2_ch1_spectral_bandwidth,b2_ch1_spectral_entropy,b2_ch1_dominant_freq_hz,b2_ch1_hf_energy_ratio,b2_ch1_bpfo_band_energy,b2_ch1_bpfi_band_energy,b2_ch1_bsf_band_energy,b3_ch1_rms,b3_ch1_peak_to_peak,b3_ch1_kurtosis,b3_ch1_crest_factor,b3_ch1_skewness,b3_ch1_shape_factor,b3_ch1_impulse_factor,b3_ch1_margin_factor,b3_ch1_spectral_centroid,b3_ch1_spectral_bandwidth,b3_ch1_spectral_entropy,b3_ch1_dominant_freq_hz,b3_ch1_hf_energy_ratio,b3_ch1_bpfo_band_energy,b3_ch1_bpfi_band_energy,b3_ch1_bsf_band_energy,b4_ch1_rms,b4_ch1_peak_to_peak,b4_ch1_kurtosis,b4_ch1_crest_factor,b4_ch1_skewness,b4_ch1_shape_factor,b4_ch1_impulse_factor,b4_ch1_margin_factor,b4_ch1_spectral_centroid,b4_ch1_spectral_bandwidth,b4_ch1_spectral_entropy,b4_ch1_dominant_freq_hz,b4_ch1_hf_energy_ratio,b4_ch1_bpfo_band_energy,b4_ch1_bpfi_band_energy,b4_ch1_bsf_band_energy
2004.02.13.10.12.39,0.07658231248752874,0.915,3.601471750235293,6.7247904022729355,-0.04625679727988908,1.2706802860110544,8.545058591724567,10.15765185260994,3130.350685613918,2072.024629850993,0.8001926974795891,1009.0,0.13208407373845424,0.006573433117600104,0.006160543630231519,0.044843197754292866,0.09500000000000001,0.896,3.116455056685994,5.168421052631578,0.09958427807674289,1.2547239168848587,6.484941507268059,7.6628466568936675,3440.0833800015967,2700.6999639578526,0.7907786196798402,1009.0,0.28632058547029926,0.005560929819292425,0.005395523721626426,0.024586613668565308,0.10404080549949801,1.712,4.9699047242008705,8.333268815418611,0.016294652576876987,1.298896753988862,10.824055814463845,12.993103554867217,4267.844058538599,2585.7272981136284,0.8918775980674629,1009.0,0.45455782799813166,0.008010956612052986,0.00843115002510794,0.017186556915572,0.055765287894750215,0.562,3.2664685927397037,5.648675222380666,0.008544260927318697,1.2629989284930514,7.1342707532720295,8.485996766678982,2955.5878289797674,2074.2191250692554,0.8299564328185142,1009.0,0.1034945115125943,0.00808832879367282,0.01162204862556735,0.028368363057987855
2004.02.13.10.22.39,0.07677764732593889,0.679,3.285974613414324,4.832135561865019,-0.019917278409343136,1.266198823379675,6.118444362844572,7.278587188504941,3087.260273744509,2099.8177143082385,0.7833943706068217,1009.0,0.13220477021237553,0.0062029767393038905,0.006106630692527433,0.03836565053750953,0.09611532633784921,0.833,3.1077085362131096,4.702683923802141,0.09920181616690318,1.2562443174720133,5.90771995614343,6.9864822945536815,3480.944226756662,2771.330041304246,0.7644184721813676,1009.0,0.292739281301639,0.00639943403244762,0.005189133076399728,0.02256223968386755,0.1044486091955782,1.516,4.252769648675876,9.114530172607626,-0.027278742195861128,1.290245783584629,11.759984124561871,14.078769443421704,4118.049980244588,2582.45528301835,0.8711253966779833,237.0,0.44596262726111474,0.00838380254278224,0.009066030334429591,0.01472964164637013,0.05497367400842311,0.45199999999999996,3.0612407367385877,4.49305971367594,-0.019966436094669627,1.2546018082456305,5.637000841333429,6.682916320593217,2975.6970675603347,2085.895499171734,0.8173614520464568,1009.0,0.10785385193485623,0.008191383602207976,0.010400922690544875,0.02673697142445209
2004.02.13.10.32.39,0.07591135480982077,0.751,3.37370992394611,5.4932493438524705,-0.045687231352256726,1.268571277678062,6.968578338735104,8.295513157212568,3109.3836794058493,2069.9951816905937,0.7947017340818472,1009.0,0.12941802487370238,0.006866020556785561,0.006109180124963974,0.03793562105388511,0.09461161847051014,0.931,3.1860633193743437,5.0099555177543325,0.07831924391037054,1.260150157141764,6.313296232971369,7.48733653760499,3438.769777654684,2731.0743016520046,0.7818620850885935,1009.0,0.2841496136756015,0.005033024546018871,0.00474570669698241,0.021641971496186727,0.10321463386812574,1.335,3.896473570951168,7.450493899755808,0.019991392674328857,1.281692026588515,9.54923862546339,11.409555823659645,4042.1287971731067,2582.0042267753015,0.8699301218997829,237.0,0.42603179446890294,0.00897365599009401,0.009195745687374957,0.016178140042853693,0.05557025220104278,0.556,3.2818539517426886,5.398571863857232,-0.0379189435469161,1.2645291511322823,6.826651496330008,8.121462466961662,2973.7585895701327,2077.9007940133906,0.828275669867665,1009.0,0.10826942485890514,0.009169679923379014,0.013770691912149973,0.02424399056971283
2004.02.13.10.42.39,0.07588479877779788,0.7809999999999999,3.501537776664943,5.600594675680224,0.04177503327014091,1.2699046002842769,7.112220942973944,8.457493074614003,3079.917480484029,2085.7901835530433,0.7908666312008665,1009.0,0.133269359504013,0.008133878547661993,0.007033173064373696,0.03830768731355035,0.09652748783741927,0.9610000000000001,3.2499025681592677,5.407786027532405,0.08598859007306252,1.2597621100195868,6.812523936578661,8.062459139850425,3475.065293430579,2744.383524288188,0.7707030683511706,1009.0,0.29098976133136506,0.005661424713363429,0.005523877198640797,0.019060537672791734,0.10802627537722015,1.799,6.117338467284963,9.895740608172662,0.1074638512075879,1.3109845041838077,12.97316259473681,15.597752397920173,4146.780347605784,2663.5785070328184,0.8697472710096931,237.0,0.44375330756549275,0.007849691283532386,0.007941448804059278,0.015054354972097684,0.05481599012548711,0.483,3.1298851690711227,4.761384395365433,-0.0028846303906028842,1.2555938434119251,5.97836493293845,7.084924734883064,2919.4881059661116,2111.964362700008,0.8209850889574533,1009.0,0.10855178407779066,0.009767242414511998,0.012282262858660074,0.027338302371421985
2004.02.13.10.52.39,0.0760569816198684,0.725,3.315665917556703,5.009402054688839,0.01132948031324153,1.2662684768938213,6.343247909939614,7.542120754738958,3092.5784464646576,2077.593104292585,0.7902651722529386,1009.0,0.12744474759070995,0.007252309938002348,0.007352655066746758,0.0345466830616768,0.09558710850580218,0.911,3.24903895436517,5.419140803579776,0.1480453735481681,1.2610111555856058,6.833597007003242,8.101925385313761,3443.607433820462,2671.2481780007442,0.7848751950309277,1009.0,0.2800633112526546,0.004458296284835647,0.005325810949333397,0.018809826814803164,0.10296203601024506,1.303,4.2270335840738875,6.565526733880202,0.07714707188345661,1.2943980837447047,8.498405223109163,10.192447017246955,4268.523036021394,2509.1643015347545,0.8907053727439687,1009.0,0.46703231279499857,0.007589303122754377,0.008574797836248114,0.01494022803299595,0.05516893489050813,0.478,3.1555462206876634,4.8215540236171135,-0.022686561718021882,1.2626346594403783,6.08786122258318,7.251088689022335,3001.318963187136,2091.1645374627583,0.8261604362483186,1009.0,0.11049493896738716,0.008899197061412616,0.011686567688306747,0.026591019470865618
2004.02.13.11.02.39,0.07562556107746408,0.8180000000000001,3.4161307415388547,5.9768151609085125,0.0412225610074664,1.2673236911727113,7.5745594511795975,9.00501324737457,3089.0578113750735,2082.441997264439,0.8030829093109688,1009.0,0.12972117164310326,0.007353695371996137,0.006875176737311098,0.037529804563719606,0.09549851699396633,0.81,3.153427556239739,4.240903552728345,0.12980638147301038,1.2575992999173933,5.333357338928352,6.317718526352675,3448.9158277117576,2743.3467872738897,0.7851322502724993,1009.0,0.2906182803562618,0.005367615476880772,0.006388335129120118,0.022547103316485226,0.10203466495050835,1.448,4.43361039580561,7.6542614255539725,0.03502384643994559,1.2983848636520396,9.93817717737496,11.936795041560249,4422.451654822275,2485.437921070957,0.9059932566390569,1009.0,0.48991671688090976,0.00786459835297035,0.00951634465110112,0.0126682864338241,0.056758812039546996,0.523,3.1834113750433253,4.862681054841239,-0.010707871270930685,1.261938177158846,6.136402866451208,7.304540349268153,3001.710069574308,2055.4554099178836,0.8284892661173189,1009.0,0.10426771061773006,0.0096678288395012,0.010996375067399897,0.025638409024731725
2004.02.13.11.12.39,0.07621096753266964,0.681,3.4421486925018043,4.736851029285893,0.0020508795778689504,1.27193729556075,6.024977487664055,7.1724993551627625,3147.4244308150587,2072.241870592367,0.8019275658952315,1009.0,0.13365726381346463,0.006290077166653186,0.005476928229266559,0.03607645150294461,0.0941355405784659,1.0230000000000001,3.180393673871202,6.713723595958974,0.10301041160800645,1.257208058986968,8.440547410650588,9.989633815707366,3352.478461307137,2693.3352961732685,0.7772033852003789,1009.0,0.2776875379737668,0.005845738274987018,0.005236217092568971,0.020122432268478582,0.10170933688204035,1.546,5.283863858988544,7.826223475659649,-0.03296020808184327,1.3040727995298256,10.205965157649521,12.244479235550594,4289.9150493425905,2580.2838596741462,0.8963869596491705,1009.0,0.45756421615747844,0.008045609261921011,0.010257742704693797,0.013876441949759668,0.05505207362622116,0.5740000000000001,3.138655924468748,5.631032213332429,-0.008588036585891426,1.2614317848476102,7.103163015398316,8.450524201201617,2995.812351033932,2075.2963979057845,0.8269106354570573,1009.0,0.10675546556349506,0.010333175094119736,0.013672377480674666,0.023794746496541657
2004.02.13.11.22.39,0.07680135350624119,0.735,3.384891719536193,5.051994298101394,-0.010241598545820723,1.270402526286397,6.418066319092484,7.652196190810369,3134.234356666707,2058.2102186152333,0.785632540648994,1009.0,0.13023402666233574,0.005947492990021968,0.006026390515364384,0.038864772486808224,0.09579958812011864,1.013,3.2300596621825206,5.657644366074011,0.12213322968865349,1.2593921622081552,7.125192971194737,8.444915079536692,3532.9714437002353,2734.9076165042657,0.7702521522727169,1009.0,0.2977774704478131,0.005672753150186159,0.005078953911524485,0.022318383400328778,0.10260619260901727,1.262,4.108294553349127,6.188710289832884,-0.0034279761321908396,1.287698650536848,7.9691938887813105,9.528702016356593,4218.5024902807345,2508.7071309915773,0.8814490994147081,237.0,0.4689799165003496,0.007380455618652784,0.008000221375185737,0.015572786949298388,0.05491766697961937,0.5469999999999999,3.176544865282205,5.608395566299323,-0.004653259470813788,1.2633983163237823,7.085637515740331,8.455692504404892,2958.123830409583,2120.0931005986276,0.8196182837934813,1009.0,0.11065676838609557,0.009256207341444049,0.01139756980421803,0.024812456831146686
2004.02.13.11.32.39,0.0751580064113889,0.7450000000000001,3.4884129775588764,5.362036850659897,0.04631289873667938,1.2722777482278413,6.822000170272279,8.13744327400221,3131.4023559113884,2098.6319280632,0.8034785414684684,1009.0,0.13679518724716594,0.00636848253523638,0.006290680323337854,0.04348206731491456,0.09452217983345894,0.854,3.1882423362476557,5.268604690215979,0.09860833185922348,1.2580351991143774,6.628090150510802,7.845484802855187,3440.37745495912,2702.6722422531057,0.7851427829027167,1009.0,0.2844843687432589,0.006224056738887753,0.0056308153478985415,0.022886348135031355,0.10095040455435282,1.25,4.109671663860879,7.013344851122462,-0.006254375751227323,1.2927566144468254,9.06654794568515,10.865707839501976,4318.346771102722,2504.3263973380185,0.9005261954264775,1009.0,0.4584681859091287,0.008751288614807727,0.009019782229715476,0.015519087639464406,0.05509826626412577,0.493,3.06540273032486,4.519198459101475,-0.013678079331171307,1.2553427046409513,5.673142816457666,6.725717116708482,3007.607580739972,2074.365920503895,0.8298315845410527,1009.0,0.10970377425763486,0.010100329902144543,0.012215935607711535,0.024738809374324884
2004.02.13.11.42.39,0.07893970887150997,0.913,3.530290575512856,5.903239404625971,0.016785012753118177,1.2733514785319535,7.51689862400857,8.960346529261802,3162.092923646591,2069.720433232561,0.8034478311057054,1009.0,0.13384052292326565,0.005434181375546077,0.006891999537069317,0.03883878195678916,0.09493181403726703,0.847,3.1540004089294147,4.940388053849749,0.11389460837990834,1.258493326594817,6.217445396558666,7.36498086517694,3482.860236397257,2728.7868722994867,0.7821133685408145,1009.0,0.28609202496462127,0.005603756479855677,0.005836891797857872,0.022174672548063528,0.10437411068109155,1.8210000000000002,5.413253227448548,9.753376516044618,0.021462396850336723,1.3027235703491074,12.705953477940783,15.233552598663003,4339.006885299909,2460.4579517634556,0.9017794220547393,1009.0,0.4701383772681649,0.008330554392600564,0.009677282268148932,0.01519374989935057,0.055997613910521896,0.51,3.1225251727884165,5.018070956541247,-0.0069293904274236005,1.2595411749257162,6.320466988462574,7.5216242126556505,2994.6238689522447,2039.3521233982112,0.8314003420524774,1009.0,0.10435134854435454,0.00814732186744009,0.010700602666536104,0.023882303002005598
2004.02.13.11.52.39,0.07692398274331452,0.757,3.477659989145846,5.654933409409381,0.03560050565763715,1.2725779681307516,7.196343668060893,8.580098643648512,3077.887228123802,2088.8741320945223,0.8071029561887386,1009.0,0.127350388420351,0.006478006673847657,0.006807053862479154,0.04226522886830612,0.09592588437418104,0.881,3.221826766356412,4.805793587492643,0.12313234628762575,1.2580782218676652,6.046064251215773,7.155433191033784,3488.083658195959,2739.331436018469,0.7954653019858384,1009.0,0.29384815498021244,0.006156110728297038,0.005039095671835938,0.024458048928136456,0.10291636423496388,1.248,4.292513908977007,6.170058617211342,0.05201473257052328,1.2943594360652644,7.986273592263297,9.577774105327943,4137.619816707852,2591.1085988180125,0.8805763137310909,237.0,0.4368314606978321,0.00788535911844962,0.009557316280945277,0.014565345683015192,0.05503287902188563,0.46699999999999997,3.085192512339006,4.488226027603832,-0.012509308304129321,1.2552214284405725,5.633717485533038,6.675169968147988,2985.0000066571542,2114.654707843901,0.8332540404126713,1009.0,0.11303219690272075,0.007835088337556884,0.01222510660096799,0.024094338783177405
2004.02.13.12.02.39,0.07649164163641917,0.742,3.4558731292846363,4.9155697531922105,-0.0070740924336791505,1.2695430360573545,6.24052734841934,7.427658859345872,3138.9423337974035,2067.8135580409917,0.7997496227216434,1009.0,0.13144647953511207,0.00724972755350809,0.007207921848418585,0.04196561288490866,0.09518267746729837,0.886,3.184837239499668,4.895848828796629,0.10440631200097865,1.2564867808567048,6.151569334455744,7.277228590232091,3533.751914680032,2709.4998582736225,0.7955485735439389,1009.0,0.2988879504879025,0.00600342949791428,0.006290114661019378,0.023901705089946233,0.10465837561293172,1.545,4.666817448736337,7.414600078162464,-0.038386505076376726,1.2955994979078715,9.606352138454954,11.514279612348728,4342.16330481213,2472.7416890889294,0.8991696779785823,1009.0,0.4790135003700626,0.009151458266868574,0.009408683026183159,0.015640045316052304,0.0564238952663785,0.507,3.1942111751274607,4.838375633429078,0.0059257668778184515,1.257630681136467,6.084889643463497,7.217327457899439,3015.220325278204,2082.959884876634,0.8292450377683306,1009.0,0.11097806600300726,0.00910574256251681,0.012108213224219769,0.026715896285056995
2004.02.13.12.12.39,0.07650745183017714,0.662,3.2582723095291373,4.470152799744712,-0.028724664366175472,1.2669900140472081,5.6636389585417195,6.7483213791494805,3131.9892279658143,2078.990947176618,0.8041585968666113,1009.0,0.13062616411731715,0.008258058880800329,0.008006547417067914,0.04663059861381758,0.09510318871576415,0.903,3.2849633821768456,4.773762122286713,0.1108048880373421,1.2624862615694272,6.026809095387487,7.15793411568079,3451.984556637749,2706.2437173112467,0.7868281110144943,1009.0,0.2872503052818402,0.005503106871388948,0.00499412332316245,0.027964563441813858,0.10170665466681925,1.1669999999999998,4.107342884336813,5.781332617086155,-0.009302252340916138,1.290977569185685,7.4635707286598,8.944084903247331,4168.047813097584,2584.5388698989927,0.885222613491143,237.0,0.4442381125190351,0.009548063685638822,0.009548641240196661,0.017823903597863806,0.05510187298313915,0.49,3.0955670363070142,4.555199059690848,-0.007246286647798214,1.2586425888027857,5.733367537001304,6.818459201215444,3012.933755835501,2068.6740050308917,0.8293813460362507,1009.0,0.10749515559041549,0.011089854968246994,0.013776729544922192,0.02837410645968187
2004.02.13.12.22.39,0.07739848852135696,0.725,3.3756330439000877,4.767534961592692,-0.014723813036249317,1.2672016846638658,6.041428335024139,7.181498547143697,3148.873673640607,2053.7357162032317,0.8060013924652194,1009.0,0.13155769236220616,0.0058620661048104945,0.007675541718771594,0.04201184270848767,0.09452516044435604,0.882,3.1905585867554005,5.141488231443868,0.12294095390301273,1.2582760286226915,6.469411393071495,7.655259259302503,3476.477985593327,2696.1163912800366,0.7980087794307726,1009.0,0.29368877382803366,0.00577398164380974,0.005419210768155245,0.02369847975439088,0.10077308881684385,1.643,5.054009297931301,9.784358220795092,-0.017541581657758466,1.300080038860021,12.720448815911647,15.2535545359156,4441.065351793687,2501.6293334009556,0.9042303436422726,1009.0,0.49840599224978,0.00822670913778473,0.009314080593903262,0.014247438269646692,0.05473563595821281,0.486,3.168914401782332,4.512599436837983,-0.0038735675323395436,1.260551573543823,5.68836432087909,6.761575156151894,2982.6108160949175,2078.704315085503,0.830116374705064,1009.0,0.10654895492644491,0.008613516243352345,0.011572285425076025,0.02724440629517722
2004.02.13.12.32.39,0.0784800631530072,0.877,3.605734986267205,5.695714071082164,-0.026233951906988896,1.278740294413468,7.283339088150539,8.69994547253182,3173.9733900997717,2066.6544015695645,0.8188400222821057,1009.0,0.13617214151807192,0.006327999727562125,0.006431630353125983,0.03871101331173889,0.09692432590001272,1.106,3.2789033882915746,5.746751342636131,0.11098823634746481,1.2610020718648443,7.2466653495562365,8.596125496904932,3640.3096057518183,2772.547385567816,0.8081576279025253,1009.0,0.31056601437882764,0.004939568928323521,0.005103462366869299,0.022399894285746846,0.1053800759175596,1.4289999999999998,4.217190828250628,6.860879475600432,-0.006539098555402826,1.2899165897892624,8.849962256121652,10.578588039986267,4204.222692619094,2561.4163012091835,0.8878362483433879,237.0,0.45280316772744983,0.008663144105658016,0.008777235628288086,0.013658005763074929,0.05615538570564715,0.491,3.1893203992743113,4.398509544475642,0.00853369796122182,1.2626281215434993,5.553681843732433,6.603623413543803,3068.754616386637,2017.0385055581976,0.8352349626130039,1009.0,0.10496223459047775,0.0075417943483873035,0.010966398598980246,0.022416544074033967
2004.02.13.12.42.39,0.07904600278724172,0.813,3.5919121753524377,5.376615957974745,-0.014192704878922208,1.274725711480131,6.853710602384782,8.167529861006011,3213.3718842657727,2045.3621416669716,0.814725309531928,1009.0,0.13069616930427838,0.006608999576558136,0.006499861858425221,0.04418804731329044,0.09576566120084158,0.852,3.170130352890801,4.636317385924321,0.13296310651420556,1.257520635449591,5.830264785293538,6.89788118217696,3483.980362880432,2726.1276452542666,0.7984278256917855,1009.0,0.29379201691496665,0.005589772707794536,0.006631072153592849,0.025239981811361667,0.10061651531581124,1.565,4.885135561266096,9.12375067968332,0.034288201519503146,1.2976178528607332,11.839141767007325,14.177100266434314,4316.963722674602,2553.654349233833,0.907687628839421,1009.0,0.448503084982185,0.008180399009601021,0.0096172629995671,0.01732619132532729,0.055343660008396627,0.46799999999999997,3.096174129629083,4.318471166593236,-0.012694325523159463,1.258469631833927,5.4346648191080185,6.452826583171187,2996.621078031028,2081.501558431428,0.83505090365267,1009.0,0.10830515728258404,0.00795578879565956,0.011695979919724238,0.02694688843742983
2004.02.13.12.52.39,0.076684854401187,0.7030000000000001,3.3698641949707917,4.811901944411702,-0.0028264815001952212,1.2681118632303907,6.102029940409864,7.257992205332381,3113.9974337806007,2073.878160242974,0.8113416389312712,1010.0,0.12798791519341068,0.006257159190346172,0.007208238615989464,0.043913573753695215,0.09408924687206889,0.835,3.198078961105127,4.516988010094961,0.137446087836121,1.25806898213779,5.682682508188769,6.72082121416453,3444.897033030056,2737.5633951541895,0.8013593889820387,1010.0,0.2864148928227667,0.005423098920618416,0.004512386256321108,0.02405997858211326,0.1026953497646376,1.524,4.591247455809281,7.46869261128035,-0.06510627784416854,1.2918034896737927,9.648083178552826,11.535981519459709,4224.684589679305,2600.4713213556493,0.889676930461593,237.0,0.46377095935276724,0.008785521834383367,0.010183322466451743,0.016850607445920512,0.05469313542392683,0.476,3.179130425199422,4.3698354125706915,0.024303413480843392,1.2603182577468073,5.507383353811394,6.543553362317538,2982.9331158862574,2050.2220868354916,0.8373936562741889,1010.0,0.10442693869273277,0.008208597491914285,0.012099146358518761,0.026155692310146854
2004.02.13.13.02.39,0.07731124506358211,0.786,3.373573194754572,5.2773694132652205,-0.05068587528340844,1.267730304208778,6.690281131700817,7.959513862711164,3136.145311602803,2059.9961012494196,0.7964317582551498,1009.0,0.12748931620673817,0.006642671521752783,0.006754394016868339,0.0451611830234245,0.09481113318889561,0.825,3.1652861194015287,4.84120360723374,0.15286821247392116,1.2556547880603097,6.078880489397889,7.188909357884848,3455.1187236682567,2701.01540748715,0.7839990412670624,1009.0,0.28489113573562813,0.00540633149135769,0.00532510118024208,0.02406229770426569,0.10340249643761629,1.8970000000000002,5.435005600676607,10.715408603973765,0.06568815960265433,1.305302198045071,13.986846403718019,16.821127304131277,4375.703781211485,2496.858807052483,0.9007525150895169,1009.0,0.4743762289404741,0.00935392753042585,0.011684931105808946,0.015291556468328289,0.05505879137624163,0.518,3.1016125303502604,4.885686613819786,-0.013142777002392044,1.25715093715765,6.142045505222129,7.282874236832406,2963.820961843208,2098.4874918156293,0.8265286809176263,1009.0,0.1072173298807511,0.009450180340832,0.014556957550518581,0.027049277292043004
2004.02.13.13.12.39,0.07651273988842887,0.6739999999999999,3.3431000304730087,4.5351924464605045,-0.017636176398231576,1.269257522216346,5.756327127368749,6.856778040004227,3144.1180118987104,2075.3337792169145,0.8016020202588244,1009.0,0.1316531311151886,0.0059395868054406276,0.005706982359482266,0.04590844613914154,0.09443133692042131,0.803,3.0801713604353678,4.288830521813956,0.10086780740606996,1.254575046418588,5.380659750986201,6.360944543096951,3400.0659644862585,2704.088516710509,0.7862795013759482,1009.0,0.2755784106367094,0.0052165186610931644,0.006192232228907764,0.028428315207792654,0.10122243500161537,1.482,4.569371657072105,7.379786901866952,0.014853453261080084,1.3005518742765423,9.597795686984542,11.520098396104364,4319.865732746394,2555.7078858279583,0.8980200815085909,1009.0,0.47434179242248703,0.006731990166705158,0.00797741630319485,0.017426667772169672,0.05585318060059897,0.45899999999999996,3.1131563228539543,4.27907591707386,0.007897507825612769,1.2579808034376891,5.382995360131442,6.39290911284874,3003.7561073370216,2075.2808944002836,0.8250817277866099,1009.0,0.10658179746604475,0.008852615548589229,0.010482485891301624,0.02575791725655484
2004.02.13.13.22.39,0.07853164575357902,0.756,3.424562122832268,4.813346216964681,0.021152394322048525,1.268756773434512,6.106965615659322,7.259332256152325,3146.0462749170574,2085.9429349843504,0.8096872918087599,1009.0,0.13279727758059012,0.006850887532622647,0.006983005916213727,0.04426856398228116,0.09606610145940854,0.83,3.072551558988002,4.340761139101682,0.10855648674801233,1.2525752718919565,5.437130064028328,6.4148981786736865,3424.638438280334,2717.269892031778,0.7959194541684724,1009.0,0.28135648405422164,0.004690470385167656,0.005141049054450066,0.02384052465360851,0.10232275977498237,1.633,4.48589626543259,9.372303895134705,-0.011841267963351332,1.2886569514991943,12.077684566028314,14.427649121035808,4137.287713742663,2592.1875378925647,0.8856564929659656,237.0,0.4345666371148379,0.008214143316495922,0.010288200693122241,0.017304764210137297,0.05557275592565007,0.583,3.1305258579246207,5.488300785515384,-0.021402226685919314,1.2575841908981564,6.902000302758081,8.187306176623006,2985.623205608192,2101.8728400907576,0.8341115395519652,1009.0,0.11079322526275896,0.008802346466200721,0.011463138038215564,0.02706873004864726
2004.02.13.13.32.39,0.07695335881944174,0.7769999999999999,3.5118109145356,5.301912824329139,0.03787975052396437,1.2731030245977675,6.749881252807118,8.046748620461608,3142.0979617695343,2075.559318567102,0.8207474852371945,1010.0,0.13181699960106477,0.005840996370943244,0.006683365134804815,0.045313079908653534,0.09450489921989495,0.8280000000000001,3.157918947501586,4.550028660413378,0.09358793254649561,1.2568479231702754,5.7186940722057855,6.761440816028212,3564.7998793374186,2718.897445974426,0.8122578014619368,1010.0,0.29102288137803056,0.0054601923489818295,0.005248217067190406,0.025465478211010653,0.10002340399954528,1.56,4.811083751791261,8.717959648763445,0.054172175279098796,1.2970772656250393,11.307867263047518,13.551542629830031,4441.826351371655,2495.9184428371905,0.9105328371903917,1010.0,0.47850388002521954,0.008759014480214974,0.008787226350867185,0.017597233515846755,0.0555062263364154,0.437,3.0174439496666725,4.179711274080871,0.001304210888201957,1.2529691249905346,5.237049177798181,6.19902518885686,3023.7087708315544,2055.3516682697727,0.8335212601078283,1010.0,0.10675725512906964,0.00848670090063305,0.010921822269902452,0.025078298346617962
2004.02.13.13.42.39,0.07736240147584209,0.81,3.528245856584737,5.519477056737168,-0.027619672384398296,1.2712328404684503,7.0165404967364315,8.351079464088084,3117.8546258469637,2104.7200793069223,0.8016639935098486,1009.0,0.13393064821091832,0.00706848861523758,0.008123315845791776,0.04315807293362189,0.09587885651671658,0.8260000000000001,3.0891784693742697,4.484826119354365,0.1445360219783685,1.2560449795994009,5.633143331591313,6.669387000734079,3326.694641434006,2705.8332418365985,0.7788730011671169,1009.0,0.2759410062499096,0.005986214184269952,0.005007346727091897,0.027847507365747214,0.10394486805851996,1.4209999999999998,4.136460356461983,6.9556103490646395,-0.022777832074669227,1.2849376498593241,8.937525615264311,10.637705347896523,4122.16877114838,2603.441234561991,0.8701510428431533,237.0,0.4401526295174852,0.00787927175352887,0.009635521417231094,0.01525203282465078,0.05514142284772741,0.486,3.072840999973894,5.095987471632338,-0.024858545561603346,1.256274260835395,6.401957894151348,7.594322716331139,2928.9983053767273,2079.889953520853,0.8269395098082097,1009.0,0.10449710007715396,0.00955462262970066,0.01206608716379411,0.028160468802875455
2004.02.13.13.52.39,0.07617467014102358,0.666,3.3254543370500294,4.384659616925936,-0.0323410589672767,1.2693113298869239,5.5654981294617505,6.627851508934092,3117.8367080933235,2071.0454244971397,0.8100014338482069,1010.0,0.12954722977869598,0.006018861649163061,0.006165417508521983,0.047679644301694184,0.09489189186952764,0.8440000000000001,3.2422450508243297,4.858160069501571,0.13636533703962128,1.2601460814438197,6.12199137460924,7.25006979849469,3406.8693500619365,2684.8063851749,0.807416355933336,1010.0,0.28029384127296203,0.0058028637440085675,0.005906914788681745,0.024402008692224936,0.09933450236133969,1.2770000000000001,4.432323391410306,7.1979018669576895,0.009444793612616558,1.296950495582142,9.335322393502402,11.212499049922304,4303.54516997061,2521.260475540661,0.9028243484856939,1010.0,0.47384816103187466,0.0070078441726422165,0.008627294260813097,0.01887513914451086,0.05465509218327694,0.437,3.078431770013613,4.116725286008103,-0.010246099708886052,1.2578875724708902,5.178377576546264,6.140221964538578,3017.409574513218,2074.9568545029597,0.8403587505248051,1010.0,0.10831511038258548,0.009059784568112704,0.01171723777636976,0.02711831759612924
2004.02.13.14.02.39,0.07762221305131911,0.756,3.4408628476384644,5.655597576298936,-0.055859393045842275,1.2670499265460022,7.165924493623315,8.505441034726347,3104.3651107084725,2070.9826482191015,0.7887921051531129,1009.0,0.13002650473014143,0.006438238095332527,0.00647877934544143,0.04383154873893495,0.0950941974911423,0.815,3.1329951509850957,4.364093824322518,0.1146600164756492,1.2596813973027985,5.497367806583103,6.516187821849524,3372.7826213327276,2652.3871466925775,0.7727598949686606,1009.0,0.27549642085298043,0.006125278087922387,0.004658197889170346,0.025675691640527205,0.10153087608618437,1.3010000000000002,4.0648674244824665,6.4216918550624005,-0.021038909188214043,1.2869485315521634,8.264386902953044,9.886881819984279,4226.802030115483,2536.8436540351836,0.8825602116690161,1009.0,0.46294370453149425,0.008815782602295858,0.008272784536545334,0.017078004547513723,0.05391578946390032,0.471,3.027374765903546,4.525575947716983,-0.02751677049173597,1.2546291695354925,5.677919592953958,6.738412138749952,2962.221838829319,2095.1608113717034,0.8224677529381762,1009.0,0.10839544479385603,0.011140097753069995,0.011519979248941652,0.02753243459791597
